ID	Choice	Distance	School_location	Grade	Age	Gender	CarAvail	Season	CB_location	Leistung
2354	2	5.45637	0	11	17	0	0	0	0	320.45
2355	3	5.45637	0	11	18	0	1	0	0	311.17
2356	3	5.45637	0	10	16	0	0	0	0	294.34
2357	3	3.46548	0	9	15	0	0	0	0	159.52
2358	2	8.732	0	9	16	0	0	0	0	156.50
2359	3	9.812	0	9	14	0	0	0	1	1672.74
2360	3	13.6435	0	8	15	0	0	0	1	2866.97
2361	3	9.87056	0	5	11	0	0	0	1	1444.28
2362	3	11.76	0	5	11	0	0	0	1	981.19
2363	3	11.76	0	5	11	0	0	0	1	981.19
2364	3	11.76	0	5	11	0	0	0	1	981.19
2365	3	8.426	0	8	14	0	0	0	1	1966.54
2366	3	8.426	0	9	15	0	0	0	1	2108.93
2373	2	2.438	0	7	13	0	0	0	1	2.04
2384	3	8.051	0	5	11	0	0	0	1	1137.65
2385	3	8.32863	0	6	12	0	0	0	1	1169.43
2386	4	9.87056	0	7	13	0	1	0	1	1736.39
2387	3	5.7657	0	12	19	0	0	0	1	68.51
2389	3	7.91617	0	7	13	0	0	0	1	1217.69
2390	4	3.54861	0	7	13	0	1	0	1	309.14
2391	3	3.54861	0	6	12	0	0	0	1	278.30
2392	3	3.54861	0	6	12	0	0	0	1	278.30
2393	3	3.16382	0	11	16	1	0	0	1	282.58
2400	3	10.3322	0	6	12	1	0	0	0	69.31
2401	3	10.3322	0	7	13	1	0	0	0	71.54
2402	3	12.3418	0	5	11	1	0	0	0	190.57
2403	3	10.341	0	6	12	1	0	0	0	106.69
2404	3	5.498	0	6	12	1	0	0	0	388.33
2410	3	7.68849	0	9	14	1	0	0	1	1230.69
2411	2	8.02548	0	8	13	1	0	0	1	1447.86
2412	2	8.02548	0	10	16	1	0	0	1	1600.13
2413	3	7.68849	0	7	13	1	0	0	1	1170.36
2414	3	8.132	0	5	11	1	0	0	1	1199.72
2415	3	8.02548	0	6	12	1	0	0	1	1359.58
2416	3	5.083	0	10	15	1	0	0	0	1055.48
2418	3	6.57394	0	11	16	1	0	0	0	560.77
2419	2	4.47381	0	8	14	1	0	0	1	322.08
2420	4	6.2	0	9	15	1	1	0	1	1513.26
2421	3	6.8461	0	5	11	1	0	0	1	562.11
2422	3	5.045	0	6	12	1	0	0	1	884.19
2423	2	5.31443	0	6	12	1	0	0	1	588.24
2424	3	6.199	0	5	11	1	0	0	1	794.86
2425	2	5.54687	0	7	13	1	0	0	1	770.13
2426	3	6.5092	0	12	19	1	0	0	1	1420.39
2427	3	5.29556	0	10	16	1	0	0	0	469.48
2428	3	5.29556	0	5	11	1	0	0	0	359.89
2430	3	7.66981	0	7	13	1	0	0	0	394.20
2431	1	0.15	0	10	16	1	0	0	0	23.71
2432	1	0.715562	0	6	12	1	0	0	0	15.38
2433	1	0.715562	0	10	16	1	0	0	0	15.02
2434	1	0.15	0	10	16	1	0	0	0	23.71
2435	3	2.04002	0	6	12	1	0	0	0	20.74
2436	2	1.51691	0	11	17	1	0	0	0	31.66
2437	2	1.51691	0	11	17	1	0	0	0	31.66
2438	2	1.92922	0	8	14	1	0	0	0	7.39
2439	3	1.94301	0	11	16	1	0	0	0	5.20
2440	2	1.63945	0	8	14	1	0	0	0	33.53
2441	2	1.63945	0	5	10	1	0	0	0	32.78
2442	2	4.837	0	8	14	1	0	0	0	106.49
2443	3	4.356	0	5	11	1	0	0	0	12.50
2444	3	2.38363	0	8	14	1	0	0	0	13.40
2445	3	3.57396	0	10	15	1	0	0	0	55.95
2446	3	3.826	0	11	17	1	0	0	0	30.39
2447	3	4.08524	0	6	11	1	0	0	0	5.70
2448	3	3.826	0	8	14	1	0	0	0	30.34
2449	2	2.63858	0	9	15	1	0	0	0	12.23
2450	2	2.42799	0	9	14	1	0	0	0	35.48
2451	2	3.38919	0	5	11	1	0	0	0	13.78
2452	2	1.69799	0	11	16	1	0	0	0	7.07
2453	3	3.68963	0	8	13	1	0	0	0	4.04
2454	4	4.41304	0	6	12	1	1	0	0	2.90
2455	2	4.41304	0	5	11	1	0	0	0	5.50
2456	3	2.99716	0	5	11	1	0	0	0	16.01
2457	3	2.99716	0	9	15	1	0	0	0	13.10
2458	3	3.217	0	8	14	1	0	0	0	26.37
2459	2	1.963	0	7	13	1	0	0	0	11.67
2460	3	2.18871	0	12	18	1	0	0	0	53.80
2461	2	2.993	0	6	12	1	0	0	0	41.13
2462	2	2.993	0	11	17	1	0	0	0	43.37
2463	3	3.57396	0	8	14	1	0	0	0	55.04
2464	3	2.38363	0	7	15	1	0	0	0	12.89
2465	3	3.05	0	6	11	1	0	0	0	33.27
2466	3	2.67369	0	8	14	1	0	0	0	48.12
2467	2	2.42799	0	7	12	1	0	0	0	34.37
2468	3	4.123	0	9	15	1	0	0	0	95.35
2469	2	3.553	0	11	16	1	0	0	0	8.29
2470	2	3.05049	0	11	18	1	0	0	0	20.03
2471	2	3.05049	0	8	14	1	0	0	0	20.47
2472	3	3.79828	0	8	14	1	0	0	0	10.28
2473	4	3.79828	0	8	14	1	1	0	0	10.28
2474	3	5.028	0	11	17	1	0	0	0	331.26
2475	3	5.79805	0	7	13	1	0	0	0	103.23
2476	3	5.6517	0	7	12	1	0	0	0	151.07
2477	3	5.83	0	10	17	1	0	0	0	349.05
2478	4	5.21219	0	7	13	1	1	0	0	252.36
2479	3	5.58133	0	10	16	1	0	0	0	149.50
2480	3	5.04631	0	8	13	1	0	0	0	279.93
2481	3	4.55782	0	5	11	1	0	0	0	152.53
2482	2	5.04954	0	8	14	1	0	0	0	246.56
2483	3	8.751	0	8	14	1	0	0	1	1693.52
2484	3	7.795	0	10	17	1	0	0	1	1303.26
2485	3	7.97536	0	10	16	1	0	0	1	1241.22
2486	3	8.51843	0	10	16	1	0	0	1	1383.31
2487	4	7.73013	0	8	14	1	1	0	1	1295.43
2488	3	8.08549	0	7	13	1	0	0	1	1416.43
2489	3	8.02548	0	11	16	1	0	0	1	1600.13
2490	4	7.691	0	11	17	1	0	0	1	1351.12
2491	3	7.795	0	11	19	1	0	0	1	1303.26
2492	3	7.691	0	11	17	1	0	0	1	1351.12
2493	3	7.691	0	11	17	1	0	0	1	1351.12
2494	3	8.96032	0	11	16	1	0	0	1	1166.80
2495	4	8.96032	0	7	13	1	1	0	1	1056.23
2496	3	7.247	0	10	15	1	0	0	0	21.91
2497	3	6.86279	0	11	18	1	0	0	0	21.31
2498	3	8.67821	0	11	17	1	0	0	0	162.41
2499	2	6.234	0	7	13	1	0	0	0	36.16
2500	3	9.07684	0	10	16	1	0	0	0	101.39
2501	3	9.261	0	10	16	1	0	0	0	140.58
2502	3	9.261	0	10	16	1	0	0	0	140.58
2503	3	9.261	0	10	16	1	0	0	0	140.58
2504	3	9.03968	0	11	16	1	0	0	0	75.90
2505	3	6.8461	0	10	16	1	0	0	1	738.36
2506	3	6.267	0	9	15	1	0	0	1	1072.44
2507	3	7.265	0	10	15	1	0	0	1	1374.94
2508	4	7.265	0	10	16	1	0	0	1	1399.93
2509	3	5.68663	0	12	19	1	1	0	1	1076.70
2510	3	5.68663	0	11	17	1	0	0	1	1076.70
2511	3	5.68663	0	10	16	1	0	0	1	1067.93
2512	3	5.68663	0	8	14	1	0	0	1	1016.79
2513	2	6.67533	0	11	17	1	0	0	1	377.51
2514	2	4.47381	0	11	16	1	0	0	1	337.56
2515	2	4.47381	0	11	18	1	0	0	1	340.22
2516	3	10.229	0	11	16	1	0	0	1	422.61
2517	3	10.187	0	10	15	1	0	0	1	344.91
2518	3	6.45	0	10	16	1	0	0	1	1664.65
2519	3	7.201	0	5	10	1	0	0	1	1148.32
2520	3	7.265	0	6	12	1	0	0	1	1190.40
2521	3	7.265	0	11	17	1	0	0	1	1411.47
2522	3	5.922	0	5	11	1	0	0	1	1062.68
2523	3	5.922	0	7	12	1	0	0	1	1187.67
2524	3	5.922	0	9	15	1	0	0	1	1372.26
2525	3	8.44142	0	5	11	1	0	0	1	1269.63
2526	2	2.235	0	5	11	1	0	0	1	27.05
2527	3	2.57	0	9	15	1	0	0	1	42.13
2528	3	1.57033	0	11	18	1	0	0	1	25.50
2529	3	1.57033	0	11	18	1	0	0	1	25.50
2530	3	3.41838	0	6	12	1	0	0	1	250.06
2531	3	2.335	0	8	14	1	0	0	1	115.33
2532	2	1.61146	0	8	14	1	0	0	1	9.02
2533	2	1.61146	0	9	15	1	0	0	1	8.69
2534	3	2.075	0	8	14	1	0	0	1	9.69
2535	3	3.41838	0	6	11	1	0	0	1	225.66
2536	2	1.61146	0	12	18	1	0	0	1	8.40
2537	3	1.57033	0	11	17	1	0	0	1	25.50
2538	3	1.57033	0	11	17	1	0	0	1	25.50
2539	2	1.57033	0	11	18	1	1	0	1	25.50
2540	2	3.24044	0	7	13	1	0	0	1	283.72
2541	3	4.705	0	12	18	1	0	0	1	70.35
2542	2	4.12119	0	11	18	1	0	0	1	75.11
2543	3	4.27588	0	5	11	1	0	0	1	64.98
2544	3	5.693	0	10	16	1	0	0	1	61.08
2545	3	6.66103	0	6	12	1	0	0	1	90.51
2546	3	6.67437	0	5	11	1	0	0	1	5.09
2547	3	6.36528	0	6	12	1	0	0	1	66.88
2548	3	6.179	0	10	16	1	0	0	1	200.68
2549	3	5.693	0	8	14	1	0	0	1	59.46
2550	3	6.06851	0	7	13	1	0	0	1	1702.61
2551	2	3.43931	0	11	17	1	0	0	1	51.20
2552	2	4.75178	0	11	17	1	0	0	1	99.70
2553	3	5.155	0	11	17	1	0	0	1	64.51
2554	2	4.463	0	7	13	1	0	0	1	38.57
2555	2	6.10748	0	9	15	1	0	0	1	92.08
2556	3	5.693	0	8	14	1	0	0	1	59.46
2557	3	5.65782	0	10	16	1	0	0	0	936.67
2558	3	5.65782	0	6	12	1	0	0	0	797.45
2559	3	5.65782	0	10	16	1	0	0	0	936.67
2560	2	5.8262	0	11	17	1	0	0	0	1122.64
2561	3	4.74442	0	11	17	1	0	0	0	538.23
2562	3	6.48545	0	6	12	1	0	0	0	1032.65
2563	4	5.36792	0	5	11	1	1	0	0	663.33
2564	3	5.18495	0	7	13	1	0	0	0	688.91
2565	3	3.80084	0	7	13	1	0	0	0	235.51
2566	3	3.65157	0	6	12	1	0	0	0	202.55
2567	2	3.80084	0	6	12	1	0	0	0	222.17
2568	3	3.91506	0	6	12	1	0	0	0	281.90
2569	3	3.269	0	8	14	1	0	0	0	205.35
2570	3	3.2169	0	11	19	1	0	0	0	271.34
2571	2	3.31989	0	11	17	1	0	0	0	256.59
2572	3	8.5315	0	5	10	1	0	0	0	107.46
2573	3	5.79804	0	12	18	1	0	0	0	305.33
2574	3	4.65046	0	7	13	1	0	0	0	247.93
2575	3	5.152	0	9	15	1	0	0	0	108.97
2576	3	4.57924	0	8	14	1	0	0	0	136.66
2577	3	9.23	0	12	18	1	0	0	0	569.58
2578	3	2.799	0	7	13	1	0	0	0	89.55
2579	3	5.12899	0	12	18	1	0	0	0	332.07
2580	3	5.406	0	8	13	1	0	0	0	435.34
2581	3	5.406	0	11	17	1	0	0	0	483.31
2582	3	6.24843	0	5	11	1	0	0	0	703.92
2583	3	6.31431	0	8	14	1	0	0	0	898.55
2584	3	6.24843	0	7	12	1	0	0	0	786.30
2585	3	6.31431	0	6	12	1	0	0	0	802.79
2586	3	6.31431	0	11	17	1	0	0	0	951.60
2587	3	3.72	0	5	11	1	0	0	0	165.54
2588	3	3.942	0	7	13	1	0	0	0	236.71
2589	2	3.942	0	6	11	1	0	0	0	201.70
2590	3	3.76478	0	6	12	1	0	0	0	115.64
2591	3	5.79804	0	5	11	1	0	0	0	234.36
2592	3	5.45637	0	10	16	1	0	0	0	263.03
2593	2	3.372	0	10	17	1	0	0	0	123.93
2594	3	3.46548	0	7	12	1	0	0	0	130.52
2595	3	3.629	0	11	16	1	0	0	0	156.59
2596	3	8.732	0	10	16	1	0	0	0	142.04
2597	3	9.15348	0	7	12	1	0	0	0	141.40
2598	3	7.5016	0	10	16	1	0	0	0	1202.05
2599	3	9.87056	0	10	16	1	0	0	1	1922.28
2600	3	10.0834	0	11	18	1	0	0	1	1675.71
2601	3	10.8456	0	5	11	1	0	0	1	947.75
2602	3	11.7651	0	5	11	1	0	0	1	1040.19
2603	3	12.778	0	5	11	1	0	0	1	843.01
2604	3	11.7651	0	6	12	1	0	0	1	1162.46
2605	3	8.426	0	8	13	1	0	0	1	1777.61
2606	3	8.426	0	7	11	1	0	0	1	1490.09
2609	3	10.187	0	9	16	1	0	0	1	350.83
2614	3	3.90283	0	5	11	1	0	0	0	403.24
2627	3	6.177	0	6	12	1	0	0	1	707.45
2628	3	14.6887	0	11	16	1	0	0	1	2916.57
2629	4	11.357	0	6	12	1	1	0	1	2314.85
2630	4	9.87056	0	6	12	1	1	0	1	1632.83
2631	3	9.87056	0	6	13	1	0	0	1	1739.05
2632	3	7.74569	0	10	15	1	0	0	0	79.13
2634	3	6.427	0	12	18	1	0	0	0	228.55
2639	3	6.8461	0	7	14	1	0	0	1	702.90
2640	4	6.67533	0	5	10	1	1	0	1	262.58
2641	3	11.7651	0	9	14	1	0	0	1	1301.65
2642	3	5.82836	0	7	13	1	0	0	0	514.37
2643	3	3.67879	0	8	14	1	0	0	0	359.51
2644	3	3.45325	0	6	11	1	0	0	0	262.81
2645	3	10.6406	0	8	14	1	0	0	0	38.55
2646	3	10.6406	0	12	18	1	0	0	0	39.02
2647	3	3.00225	0	5	11	0	0	0	0	115.14
2648	3	1.511	0	5	10	1	0	0	0	179.80
2649	3	2.7783	0	5	12	0	0	0	0	154.48
2650	3	3.431	0	5	11	1	0	0	0	124.88
2651	3	3.095	0	5	11	1	0	0	0	668.86
2652	3	3.217	0	5	11	0	0	0	0	458.37
2653	3	3.518	0	5	11	0	0	0	0	342.07
2655	2	1.4	0	5	11	1	0	0	0	250.41
2656	3	1.511	0	5	11	1	0	0	0	262.86
2657	3	2.575	0	5	10	1	0	0	0	271.63
2658	1	0.07	0	5	11	0	0	0	0	157.53
2659	1	0.349049	0	5	11	0	0	0	0	106.79
2660	1	0.349049	0	5	11	1	0	0	0	107.68
2661	1	0.349049	0	5	11	1	0	0	0	107.68
2662	1	0.349049	0	5	11	1	0	0	0	107.68
2663	3	3.526	0	5	11	1	0	0	0	788.22
2664	3	2.76	0	5	11	0	1	0	0	258.59
2665	3	2.656	0	5	11	0	0	0	0	75.68
2666	3	3.526	0	5	10	1	0	0	0	712.33
2667	1	0.455	0	5	11	1	0	0	0	117.56
2668	3	3.333	0	5	11	0	0	0	0	264.57
2669	3	3.217	0	5	11	0	0	0	0	458.37
2670	1	0.07	0	5	11	1	0	0	0	158.98
2671	1	0.07	0	5	11	0	0	0	0	157.53
2672	3	2.963	0	5	11	0	0	0	0	107.52
2674	3	4.749	0	5	12	1	0	0	0	362.46
2675	3	3.894	0	5	11	1	0	0	0	313.93
2676	3	2.109	0	5	12	0	0	0	0	235.00
2677	1	1.342	0	5	11	0	0	0	0	233.32
2678	3	2.7783	0	5	10	0	0	0	0	133.49
2679	2	1.254	0	6	12	1	0	0	0	278.81
2681	3	3.617	0	6	11	1	0	0	0	294.06
2682	3	2.774	0	6	12	1	0	0	0	154.58
2683	3	3.147	0	6	12	1	0	0	0	365.18
2684	1	0.349049	0	6	13	1	0	0	0	123.28
2685	3	2.22	0	6	12	1	0	0	0	665.58
2686	2	2.274	0	6	12	1	0	0	0	147.51
2687	3	3.14354	0	6	12	1	0	0	0	124.41
2689	4	2.363	0	6	12	0	1	0	0	431.53
2690	1	0.438	0	6	12	1	0	0	0	157.67
2691	2	2.119	0	6	13	0	0	0	0	379.98
2692	2	2.552	0	6	12	0	0	0	0	498.36
2693	1	1.452	0	6	12	0	0	0	0	76.50
2694	1	0.092	0	6	12	1	0	0	0	193.01
2695	2	2.198	0	6	12	1	0	0	0	117.84
2696	1	0.469	0	6	11	0	0	0	0	83.40
2697	1	0.092	0	6	12	1	0	0	0	193.01
2698	3	2.774	0	6	12	1	1	0	0	154.58
2699	1	1.33	0	6	12	0	1	0	0	166.16
2700	3	5.738	0	6	12	1	1	0	0	120.72
2701	3	2.748	0	6	12	0	0	0	0	129.12
2702	2	1.35206	0	6	12	0	0	0	0	229.09
2703	1	1.566	0	6	12	0	0	0	0	405.26
2704	1	0.349049	0	6	12	0	0	0	0	112.88
2705	4	2.22853	0	6	13	0	1	0	0	337.35
2706	3	2.748	0	6	12	0	0	0	0	130.96
2707	2	2.963	0	6	11	0	0	0	0	107.52
2708	4	2.627	0	6	12	1	1	0	0	351.98
2709	3	2.748	0	6	12	0	0	0	0	130.96
2710	3	2.748	0	6	12	0	0	0	0	130.96
2711	4	5.012	0	6	11	0	1	0	0	1038.75
2712	3	2.274	0	6	11	1	0	0	0	133.92
2713	3	2.112	0	6	11	1	0	0	0	296.60
2714	3	3.62445	0	6	12	1	0	0	0	742.48
2715	1	1.288	0	6	12	1	0	0	0	205.95
2716	1	1.288	0	6	12	1	0	0	0	205.95
2717	3	7.01061	0	6	12	0	0	0	0	336.02
2718	3	7.89567	0	6	12	1	0	0	0	360.95
2719	3	2.002	0	6	12	1	0	0	0	433.63
2720	3	1.739	0	6	12	0	0	0	0	212.18
2721	3	0.852	0	6	12	0	0	0	0	231.87
2722	3	2.668	0	6	12	1	0	0	0	350.00
2723	2	1.78383	0	6	11	0	0	0	0	268.30
2724	1	0.349049	0	6	12	0	0	0	0	112.88
2725	3	2.915	0	6	12	0	0	0	0	343.90
2726	3	3.095	0	6	11	1	0	0	0	668.86
2727	3	3.526	0	6	12	1	0	0	0	879.57
2728	1	0.691	0	6	12	0	0	0	0	205.37
2729	3	3.434	0	6	12	1	0	0	0	275.90
2730	1	1.112	0	6	11	0	0	0	0	246.82
2731	3	3.62445	0	6	12	1	0	0	0	742.48
2733	1	0.349049	0	6	12	0	0	0	0	112.88
2734	3	3.771	0	7	13	1	0	0	0	330.39
2735	4	1.963	0	7	13	0	1	0	0	244.81
2736	3	2.23889	0	7	13	1	0	0	0	102.53
2737	3	3.071	0	7	12	1	0	0	0	405.05
2739	3	1.902	0	7	13	0	0	0	0	81.73
2740	2	1.35206	0	7	13	0	0	0	0	254.44
2741	1	0.438	0	7	12	0	0	0	0	150.70
2742	3	2.7783	0	7	13	0	0	0	0	170.57
2743	4	6.464	0	7	13	1	1	0	0	427.45
2744	4	3.5	0	7	13	0	1	0	0	372.33
2745	2	1.84521	0	7	13	1	0	0	0	154.91
2747	3	1.902	0	7	13	0	0	0	0	81.73
2748	1	0.247	0	7	13	0	0	0	0	173.72
2749	3	4.911	0	7	13	0	0	0	0	188.64
2750	1	0.247	0	7	13	1	0	0	0	173.95
2751	1	0.541	0	7	13	0	0	0	0	182.33
2752	2	2.23889	0	7	13	0	0	0	0	102.40
2753	1	0.247	0	7	13	1	0	0	0	173.95
2754	2	2.361	0	7	13	0	0	0	0	278.89
2755	2	1.964	0	7	13	0	0	0	0	503.79
2756	3	1.493	0	7	12	1	1	0	0	333.17
2757	3	6.711	0	7	13	1	0	0	0	128.25
2758	2	1.964	0	7	13	0	0	0	0	503.79
2759	3	3.62445	0	7	12	1	0	0	0	742.48
2760	3	1.493	0	7	13	1	0	0	0	354.50
2761	4	3.333	0	7	13	1	1	0	0	315.76
2762	3	1.566	0	7	13	1	0	0	0	450.18
2763	2	1.963	0	7	13	0	0	0	0	244.81
2764	3	2.76	0	7	13	0	0	0	0	308.40
2765	3	2.656	0	7	13	1	0	0	0	87.10
2766	3	1.493	0	7	13	1	0	0	0	354.50
2767	3	2.118	0	7	13	1	0	0	0	369.77
2768	3	2.198	0	7	14	1	0	0	0	129.68
2769	1	1.384	0	7	13	1	0	0	0	246.22
2770	4	2.651	0	7	13	1	0	0	0	402.80
2771	3	6.049	0	7	13	0	0	0	0	210.55
2772	3	3.62445	0	7	13	1	0	0	0	789.66
2773	1	0.349049	0	7	13	1	0	0	0	123.28
2774	3	3.147	0	7	13	1	0	0	0	388.18
2775	1	1.33	0	8	14	0	0	0	0	201.52
2776	3	1.963	0	8	14	0	0	0	0	268.81
2777	3	3.195	0	8	14	0	0	0	0	195.26
2778	2	3.147	0	8	15	0	0	0	0	457.72
2779	2	1.964	0	8	14	0	0	0	0	556.01
2780	1	0.541	0	8	14	0	0	0	0	201.06
2781	1	0.247	0	8	14	0	0	0	0	189.70
2782	3	5.713	0	8	14	1	0	0	0	311.78
2783	1	1.443	0	8	13	0	0	0	0	264.49
2784	1	0.247	0	8	14	1	0	0	0	181.71
2787	3	3.894	0	8	14	0	0	0	0	439.95
2788	3	3.894	0	8	14	0	0	0	0	408.07
2790	1	0.691	0	8	14	1	0	0	0	237.94
2791	1	0.691	0	8	14	0	0	0	0	248.90
2792	4	3.333	0	8	14	0	1	0	0	347.58
2793	3	2.168	0	8	14	0	0	0	0	123.18
2794	1	0.691	0	8	14	0	0	0	0	248.90
2795	1	0.691	0	8	14	0	0	0	0	248.90
2796	2	1.84521	0	8	13	1	0	0	0	154.91
2797	3	1.566	0	8	14	1	0	0	0	472.00
2800	3	2.575	0	8	14	0	0	0	0	390.88
2801	4	1.84521	0	8	14	1	1	0	0	162.05
2802	1	0.691	0	8	14	1	0	0	0	237.94
2803	1	0.691	0	8	14	1	0	0	0	237.94
2804	1	0.691	0	8	14	1	0	0	0	237.94
2805	1	0.247	0	8	14	0	0	0	0	189.70
2806	1	0.691	0	8	13	0	0	0	0	226.98
2807	2	5.035	0	8	14	1	0	0	0	383.10
2808	2	3.147	0	8	14	1	1	0	0	407.72
2809	3	3.00225	0	8	15	0	0	0	0	156.26
2810	1	0.691	0	8	13	0	0	0	0	226.98
2811	3	2.459	0	9	15	0	0	0	0	146.94
2812	1	1.112	0	9	15	0	0	0	0	345.06
2813	1	0.691	0	9	16	0	0	0	0	278.03
2814	1	0.07	0	9	14	1	0	0	0	192.61
2815	1	1.147	0	9	15	0	0	0	0	273.40
2816	2	1.9841	0	9	15	0	0	0	0	157.66
2817	2	2.23889	0	9	15	1	0	0	0	109.87
2818	3	2.22	0	9	15	0	0	0	0	836.02
2819	1	2.171	0	9	15	0	0	0	0	296.21
2820	3	3.62445	0	9	15	1	0	0	0	855.73
2821	2	2.23889	0	9	14	0	0	0	0	111.58
2822	1	2.09932	0	9	16	0	0	0	0	217.14
2823	3	2.002	0	9	15	1	0	0	0	499.01
2824	3	3.095	0	9	15	0	0	0	0	936.98
2825	2	2.118	0	9	14	1	0	0	0	388.05
2826	2	2.23889	0	9	15	1	0	0	0	109.87
2827	2	1.84521	0	9	15	0	0	0	0	180.30
2828	2	1.9841	0	9	15	1	0	0	0	146.00
2829	1	1.28839	0	9	14	1	0	0	0	229.27
2832	1	0.691	0	9	15	1	0	0	0	244.83
2833	1	1.191	0	9	15	1	0	0	0	242.72
2834	3	3.51	0	9	15	1	0	0	0	459.40
2835	1	0.691	0	9	15	0	0	0	0	265.19
2836	2	2.23889	0	9	15	0	0	0	0	118.40
2837	1	1.342	0	9	15	1	0	0	0	299.59
2838	3	3.399	0	9	15	1	0	0	0	378.68
2839	3	2.487	0	9	15	1	0	0	0	458.31
2840	2	2.23889	0	10	16	1	0	0	0	111.58
2841	3	4.04846	0	10	15	1	0	0	0	1044.98
2842	1	0.07	0	10	16	0	0	0	0	223.58
2843	3	7.737	0	10	17	1	0	0	0	512.71
2844	3	2.915	0	10	16	1	0	0	0	420.51
2845	1	0.877	0	10	17	0	0	0	0	171.00
2846	1	1.191	0	10	17	1	0	0	0	248.84
2848	4	4.056	0	10	15	0	1	0	0	455.83
2849	2	2.23889	0	10	16	0	0	0	0	123.77
2850	3	4.73171	0	10	16	1	0	0	0	419.80
2851	2	2.23889	0	10	16	0	0	0	0	123.77
2852	3	6.53851	0	10	16	0	0	0	0	112.22
2853	1	0.691	0	10	16	1	0	0	0	248.90
2854	2	1.452	0	10	16	1	0	0	0	92.63
2855	1	1.342	0	10	17	0	0	0	0	346.02
2856	1	1.191	0	10	16	1	1	0	0	246.91
2857	4	7.007	0	10	16	1	1	0	0	368.28
2858	3	3.894	0	10	16	1	0	0	0	439.95
2859	3	3.664	0	10	16	0	0	0	0	993.18
2860	4	5.346	0	10	16	1	1	0	0	15.67
2861	3	4.094	0	10	16	1	0	0	0	1059.23
2862	2	2.204	0	10	16	0	0	0	0	393.69
2863	3	1.902	0	10	16	0	1	0	0	97.84
2864	1	1.191	0	10	15	0	0	0	0	263.64
2865	2	2.748	0	10	16	1	0	0	0	156.75
2866	2	1.84521	0	10	16	1	0	0	0	169.39
2867	3	3.333	0	10	16	1	0	0	0	347.58
2868	1	0.476	0	10	16	0	0	0	0	399.85
2869	2	2.108	0	10	16	0	0	0	0	68.77
2870	4	3.333	0	10	16	1	0	0	0	347.58
2871	4	3.5	0	10	16	1	1	0	0	410.64
2872	3	3.088	0	10	16	1	0	0	0	460.76
2873	1	1.341	0	10	15	0	0	0	0	388.76
2874	2	1.491	0	10	16	1	0	0	0	279.87
2875	3	5.268	0	10	16	1	0	0	0	365.66
2876	3	5.30329	0	11	16	1	0	0	0	1486.30
2877	2	1.967	0	11	16	1	0	0	0	355.63
2878	2	7.211	0	11	17	1	0	0	0	412.65
2879	3	2.168	0	11	17	0	0	0	0	138.37
2880	1	1.946	0	11	18	1	0	0	0	96.20
2881	1	1.147	0	11	17	0	0	0	0	290.75
2882	3	2.8926	0	11	17	1	0	0	0	193.93
2883	2	1.254	0	11	17	0	1	0	0	369.40
2884	3	2.14435	0	11	17	0	0	0	0	127.81
2885	1	1.147	0	11	17	0	0	0	0	290.75
2886	1	0.691	0	11	18	0	0	0	0	293.69
2887	3	3.752	0	11	17	0	1	0	0	441.31
2888	1	0.07	0	11	17	1	0	0	0	202.53
2890	2	1.902	0	11	16	1	0	0	0	88.65
2891	1	1.33	0	11	16	1	1	0	0	201.52
2892	2	1.60792	0	11	17	1	1	0	0	435.28
2893	3	4.929	0	11	16	1	0	0	0	408.86
2894	3	3.195	0	11	17	1	0	0	0	196.71
2895	2	2.42173	0	11	17	1	0	0	0	195.95
2896	2	2.09932	0	11	17	1	1	0	0	195.78
2897	2	2.269	0	11	17	0	0	0	0	504.84
2898	1	1.288	0	11	17	0	0	0	0	273.06
2899	2	0.648405	0	11	17	0	0	0	0	430.80
2900	3	12.4627	0	11	16	1	0	0	1	856.46
2901	3	6.696	0	11	16	1	0	0	1	507.45
2902	3	7.134	0	11	17	1	0	0	1	199.08
2903	1	0.07	0	11	17	0	0	0	0	226.25
2904	3	1.752	0	11	17	0	0	0	0	360.01
2906	1	1.384	0	11	17	1	0	0	0	272.11
2907	2	3.771	0	11	17	1	0	0	0	365.73
2908	3	7.4224	0	11	17	1	0	0	1	561.13
2909	3	4.014	0	11	17	1	0	0	0	908.37
2910	3	2.22853	0	11	17	1	0	0	0	375.56
2911	1	1.28839	0	11	17	1	0	0	0	242.18
2912	3	3.088	0	11	16	1	0	0	0	460.76
2913	3	3.333	0	11	18	1	0	0	0	350.35
2914	1	1.147	0	11	17	0	0	0	0	290.75
2915	2	1.902	0	11	17	1	0	0	0	89.24
2916	4	3.5	0	11	18	1	1	0	0	413.93
2918	3	3.818	0	11	17	1	0	0	0	462.25
2919	2	1.64157	0	11	17	1	0	0	0	332.49
2920	3	3.217	0	11	17	1	0	0	0	612.12
2921	2	2.628	0	11	16	1	0	0	0	244.90
2922	2	1.64157	0	11	17	1	0	0	0	332.49
2923	3	5.103	0	11	17	1	0	0	0	400.28
2924	3	2.002	0	11	18	1	1	0	0	511.95
2925	3	4.602	0	11	17	1	0	0	0	401.79
2926	2	1.452	0	11	17	0	0	0	0	104.69
2928	1	2.063	0	11	18	0	1	0	0	31.00
2929	4	5.89154	1	11	24	0	1	0	1	113.99
2930	4	12.0806	1	11	33	1	1	0	1	1428.27
2931	4	3.98173	1	11	23	0	1	0	1	120.68
